"vague","grappe","s02q01","s02q02","s02q02_autre","s02q03","s02q03_unite","s02q04__0","s02q04__1","s02q04__2","s02q04__3","s02q04__4","s02q04__5","s02q04__6","s02q04__7","s02q04__8","s02q04__9","s02q04__10","s02q04__11","s02q04_autre"
1,15,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,15,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,16,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,16,2,4,,20,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,16,2,9,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,16,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,16,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,16,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,16,2,9,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,16,2,4,,30,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,16,2,1,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,16,2,1,,20,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,16,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,16,2,9,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,16,2,1,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,16,2,9,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,16,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,16,2,4,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,16,2,9,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,16,2,4,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,16,2,1,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,16,2,1,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,16,2,9,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,16,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,16,2,4,,30,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,16,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,16,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,16,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,17,2,8,"aucun",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,17,2,1,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,17,2,8,"aucun",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,17,2,1,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,17,2,8,"aucun",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,17,2,4,,1,2,0,1,0,0,0,0,0,0,0,2,0,0,
1,17,2,4,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,17,2,1,,30,1,0,0,0,0,0,0,0,0,0,1,0,0,
1,17,2,1,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,17,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
1,17,2,4,,50,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,17,2,1,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,17,2,8,"aucun",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,17,2,1,,15,1,0,0,0,0,1,0,0,0,0,0,0,0,
1,17,2,8,"aucun",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,17,2,8,"aucun",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,17,2,8,"aucun",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,17,2,1,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,17,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,17,2,4,,10,1,0,0,0,0,1,0,0,0,0,0,0,0,
1,17,2,1,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,17,2,1,,15,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,17,2,1,,10,1,0,0,1,0,2,0,0,0,0,0,0,0,
1,17,2,1,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,17,2,1,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,17,2,1,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,18,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,18,2,1,,15,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,18,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,18,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,18,2,4,,0,2,1,0,0,0,0,0,0,0,0,0,0,0,
2,18,2,8,"rien",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,18,2,8,"rien",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,18,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,18,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
2,18,2,8,"rien",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,18,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,18,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,18,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,18,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,18,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,18,2,8,"rien",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,18,2,1,,15,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,18,2,1,,20,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,18,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,18,2,1,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,18,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,18,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,18,2,1,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,18,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,18,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,18,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,19,2,8,"aucun",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,19,2,4,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,19,2,4,,30,1,0,2,0,0,0,0,0,0,1,0,0,0,
1,19,2,8,"aucun",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,19,2,8,"aucun",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,19,1,,,,,0,1,0,0,0,0,0,0,0,2,0,0,
1,19,2,4,,30,1,0,0,0,0,0,0,0,0,0,1,0,0,
1,19,1,,,,,0,1,2,0,0,0,0,0,0,0,0,0,
1,19,2,4,,30,1,0,0,1,0,0,0,0,0,0,0,0,0,
1,19,2,4,,20,1,0,2,1,0,0,0,0,0,0,0,0,0,
1,19,2,4,,20,1,0,0,0,0,1,2,0,0,0,0,0,0,
1,19,2,8,"aucun",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,19,2,8,"aucun",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,19,2,4,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,19,2,8,"aucun",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,19,2,4,,20,1,0,1,0,0,0,0,0,0,2,0,0,0,
1,19,2,4,,20,1,0,0,0,0,1,2,0,0,0,0,0,0,
1,19,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,19,2,8,"aucun",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,19,2,8,"aucun",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,19,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"manque de solde pour payer"
1,19,2,8,"aucun",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,19,2,8,"aucun",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,19,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,19,2,1,,45,1,0,1,0,0,0,0,0,0,0,2,0,0,
1,19,2,8,"les enfants vont dans les maternels privées qui sont dans le quartier",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,20,2,1,,20,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,20,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,20,2,4,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,20,2,4,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
2,20,2,9,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,20,2,9,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,20,2,1,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,20,2,1,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,20,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,20,2,4,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,20,2,9,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,20,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,20,2,9,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,20,2,1,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,20,2,9,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,20,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,20,2,1,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,20,2,4,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,20,2,9,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,20,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,20,2,8,"terrain de football",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,20,2,1,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,20,2,4,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,20,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
2,20,2,9,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,20,2,9,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,21,2,4,,20,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,21,2,,,,,,,,,,,,,,,,,
1,21,2,1,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,21,2,1,,10,1,0,0,0,0,1,0,0,0,0,0,0,0,
1,21,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,21,2,4,,10,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,21,2,1,,15,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,21,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"INSÉCURITÉ DES ROUTES POUR LES ENFANTS"
1,21,2,,,,,,,,,,,,,,,,,
1,21,2,1,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,21,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,21,2,,,,,,,,,,,,,,,,,
1,21,2,,,,,,,,,,,,,,,,,
1,21,2,4,,45,1,0,1,0,0,0,0,0,2,0,0,0,0,
1,21,2,4,,45,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,21,2,,,,,,,,,,,,,,,,,
1,21,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,21,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"INSÉCURITÉ IL FAUT DES DOS DANES"
1,21,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,21,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
1,21,2,1,,7,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,21,2,1,,15,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,21,2,1,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,21,2,1,,20,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,21,2,1,,25,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,21,2,4,,15,1,0,1,0,0,0,0,0,2,0,0,0,0,
2,22,1,,,,,0,0,0,0,0,0,2,0,0,0,0,1,"tres etroit route pas degagee"
2,22,2,4,,30,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,22,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,22,2,8,"rien",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,22,2,8,"rien",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,22,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,22,2,1,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,22,2,4,,15,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,22,2,4,,30,1,0,0,0,0,0,0,0,1,0,0,0,0,
2,22,2,1,,20,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,22,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,22,2,4,,20,1,0,0,0,0,0,0,0,0,0,1,0,0,
2,22,2,4,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
2,22,2,1,,20,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,22,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
2,22,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,22,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,22,1,,,,,0,0,0,0,2,0,0,0,0,1,0,0,
2,22,2,4,,20,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,22,2,4,,1,2,0,2,0,0,0,0,0,1,0,0,0,0,
2,22,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,22,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
2,22,2,8,"rien",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,22,2,4,,30,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,22,2,8,"rien",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,22,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,23,2,1,,20,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,23,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,23,2,4,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,23,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,23,1,,,,,0,0,1,0,2,0,0,0,0,0,0,0,
1,23,2,8,"n'existe pas",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,23,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
1,23,2,1,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,23,2,8,"n'existe pas",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,23,2,4,,15,1,0,0,2,0,1,0,0,0,0,0,0,0,
1,23,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,23,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
1,23,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,23,2,4,,30,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,23,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,23,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,23,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,23,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,23,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
1,23,2,8,"n'existe pas",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,23,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,23,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,23,2,4,,15,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,23,2,4,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,23,2,4,,10,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,23,2,8,"n'existe pas",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,24,2,1,,10,1,0,0,0,0,0,0,0,0,0,0,0,1,"besoin d'une autorisation pour pratiquer l'échographie"
2,24,2,1,,7,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,24,2,9,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,24,2,9,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,24,2,1,,15,1,0,0,0,0,0,0,0,0,0,1,0,0,
2,24,2,9,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,24,2,4,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,24,2,1,,10,1,0,0,0,0,1,0,0,0,0,0,0,0,
2,24,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,24,2,1,,3,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,24,2,9,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,24,2,4,,15,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,24,2,1,,7,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,24,2,1,,7,1,0,0,0,0,0,0,0,0,0,0,0,1,"en construction"
2,24,2,1,,10,1,0,0,1,0,0,0,0,0,0,0,0,0,
2,24,2,4,,15,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,24,2,4,,10,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,24,2,1,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,24,2,1,,12,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,24,2,1,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,24,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,24,2,1,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,24,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,24,2,9,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,24,2,1,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,24,2,3,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,25,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,25,2,8,"n'exsiste pas",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,25,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
1,25,2,1,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,25,2,8,"en construction",7,1,0,0,0,0,0,0,0,0,1,0,0,0,
1,25,2,1,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,25,2,8,"n'exsiste pas",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,25,2,8,"n'exsiste pas",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,25,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,25,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,25,2,4,,15,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,25,2,8,"n'exsiste pas",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,25,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,25,2,1,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,25,2,8,"n'exsiste pas",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,25,2,8,"n'existe pas",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,25,2,1,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,25,2,1,,3,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,25,2,1,,5,1,0,0,2,0,1,0,0,0,0,0,0,0,
1,25,2,1,,15,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,25,2,1,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,25,2,4,,10,1,0,0,0,0,0,0,0,2,0,1,0,0,
1,25,2,8,"n'existe pas",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,25,2,1,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,25,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,25,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,26,2,1,,5,1,0,0,0,0,0,0,0,0,0,0,0,1,"effectif élevé"
2,26,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
2,26,2,1,,7,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,26,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,26,2,9,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,26,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,26,2,1,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,26,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,26,2,1,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,26,2,1,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,26,2,1,,15,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,26,2,4,,15,1,0,0,0,0,0,2,0,0,0,1,0,0,
2,26,1,,,,,0,0,0,0,0,1,0,0,0,0,0,2,"manque de médicaments"
2,26,2,1,,5,1,0,0,0,0,0,0,0,0,0,0,0,1,"toujours problème d'argent"
2,26,2,9,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,26,2,9,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,26,2,1,,7,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,26,2,1,,5,1,0,0,0,0,0,1,0,0,0,0,0,2,"ne font pas correctement leurs travaille"
2,26,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,26,2,1,,5,1,0,0,0,1,2,0,0,0,0,0,0,0,
2,26,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,26,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,26,2,1,,5,1,0,0,0,0,0,0,0,0,1,0,0,0,
2,26,2,9,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,26,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
2,26,2,4,,45,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,27,2,1,,3,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,27,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,27,2,4,,45,1,0,0,0,0,0,2,0,0,0,1,0,0,
1,27,2,4,,5,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,27,2,1,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,27,2,1,,3,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,27,2,8,"n'a pas",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,27,2,1,,3,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,27,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,27,2,4,,5,1,0,0,0,0,1,0,0,0,0,0,0,0,
1,27,2,4,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,27,2,4,,7,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,27,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,27,2,8,"n a pas",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,27,2,4,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,27,2,4,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,27,2,1,,15,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,27,2,8,"n a pas",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,27,2,8,"n a pas",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,27,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,27,2,1,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,27,2,4,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,27,2,8,"n existe pas",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,27,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,27,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,27,2,1,,1,1,0,0,0,0,0,0,0,0,0,1,0,0,
2,28,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,28,2,9,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,28,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,28,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,28,2,4,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,28,2,8,"n'existe pas",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,28,2,1,,7,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,28,2,4,,15,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,28,2,1,,10,1,0,0,0,0,1,0,0,0,0,0,0,0,
2,28,2,9,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,28,2,9,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,28,2,1,,30,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,28,2,1,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,28,2,4,,15,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,28,2,4,,10,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,28,1,,,,,0,0,1,2,0,0,0,0,0,0,0,0,
2,28,2,9,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,28,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,28,2,1,,20,1,0,0,0,0,0,1,0,0,0,0,0,0,
2,28,2,1,,30,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,28,2,1,,7,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,28,2,9,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,28,2,1,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,28,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
2,28,2,1,,7,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,28,2,9,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,29,2,4,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,29,2,4,,10,1,0,1,0,0,0,0,0,0,0,0,0,2,"non disponible"
1,29,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
1,29,2,4,,7,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,29,2,8,"n'existe pas",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,29,2,4,,15,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,29,1,,,,,0,0,0,0,0,0,1,0,0,0,0,0,
1,29,2,4,,10,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,29,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,29,2,4,,10,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,29,2,4,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,29,2,4,,7,1,0,0,0,0,1,0,0,0,0,0,0,0,
1,29,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,29,2,4,,10,1,0,0,0,0,0,0,0,0,0,0,0,1,"pas besoin"
1,29,2,8,"n'existe pas",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,29,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
1,29,2,1,,2,1,0,0,0,0,0,0,0,0,0,0,0,1,"inaccessible"
1,29,2,4,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,29,2,4,,10,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,29,2,4,,10,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,29,2,8,"n'existe pas",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,29,2,1,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,29,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,29,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
