"vague","grappe","s00q00","s00q02","s00q03","s00q04__1","s00q04__2","s00q04__3","s00q04__4","s00q04__5","s00q04__6","s00q04__7","s00q04__8","s00q04__9","s00q04__10","s00q04__11","s00q04__12","s00q04_autre","s00q05","s00q06"
1,55,6,1,70,0,0,0,0,0,0,1,0,0,0,0,0,,70,2
1,55,5,2,57,0,0,0,0,0,0,0,0,0,0,1,0,,37,3
1,55,4,2,48,0,0,0,0,0,0,0,0,1,0,0,0,"groupement des femmes",24,1
2,56,6,2,52,0,1,0,0,0,0,0,0,0,0,0,0,,15,2
2,56,5,2,45,0,0,0,0,0,0,0,0,0,1,0,0,,30,4
2,56,7,1,42,0,1,0,0,0,0,0,0,0,0,0,0,,25,3
2,56,2,2,69,0,1,0,0,0,0,0,0,0,0,0,0,,58,5
2,56,8,1,50,0,0,0,1,0,0,0,0,0,0,0,0,,28,5
2,56,3,1,52,0,0,0,0,0,0,0,0,1,0,0,0,"president commite quartier",52,4
2,56,1,2,53,1,0,0,0,0,0,0,0,0,0,0,0,,53,4
2,56,4,2,48,0,0,0,0,0,0,0,0,0,0,1,0,,32,4
1,57,1,1,75,1,0,0,0,0,0,0,0,0,0,0,0,,20,1
1,57,3,2,34,0,1,0,0,0,0,0,0,0,0,0,0,,15,3
1,57,4,1,34,0,0,0,0,0,0,0,0,1,0,0,0,"President asc",19,5
1,57,5,2,62,0,0,0,0,0,0,0,0,0,0,1,0,,20,3
1,57,6,1,35,0,1,0,0,0,0,0,0,0,0,0,0,,12,3
1,57,7,2,39,0,1,0,0,0,0,0,0,0,0,0,0,,12,2
1,57,2,1,64,0,0,0,0,0,0,1,0,0,0,0,0,,21,1
2,58,8,1,32,0,0,0,0,0,0,0,0,1,0,0,0,"secretaire du delegue",32,5
2,58,2,1,59,0,1,0,0,0,0,0,0,0,0,0,0,,18,1
2,58,4,2,56,0,1,0,0,0,0,0,0,0,0,0,0,,22,1
2,58,9,1,42,0,0,0,0,0,0,0,0,1,0,0,0,"tresorier adjoint",42,2
2,58,6,2,51,0,0,0,0,0,0,0,0,1,0,0,0,"presidente groupement des femmes",24,3
2,58,7,2,56,0,0,0,0,0,0,0,0,0,0,1,0,,37,3
2,58,1,2,56,1,0,0,0,0,0,0,0,0,0,0,0,,30,5
2,58,5,2,45,0,0,0,0,0,0,0,0,0,1,0,0,,18,2
2,58,3,2,56,0,0,0,0,0,0,0,0,0,1,0,0,,56,2
1,59,7,1,48,0,0,0,1,0,0,0,0,0,0,0,0,,15,4
1,59,5,1,63,0,1,0,0,0,0,0,0,0,0,0,0,,14,2
1,59,6,1,45,0,1,0,0,0,0,0,0,0,0,0,0,,26,5
1,59,1,1,42,1,0,0,0,0,0,0,0,0,0,0,0,,26,4
1,59,3,2,44,0,1,0,0,0,0,0,0,0,0,0,0,,28,3
1,59,2,2,60,0,0,0,0,0,0,0,0,0,0,1,0,,19,1
1,59,4,1,52,0,1,0,0,0,0,0,0,0,0,0,0,,18,2
2,60,1,1,80,1,0,0,0,0,0,0,0,0,0,0,0,,80,2
2,60,4,1,63,1,2,0,0,0,0,0,0,0,0,0,0,,63,3
2,60,5,1,71,1,2,0,0,0,0,0,0,0,0,0,0,,71,1
2,60,7,1,39,0,0,0,0,0,0,0,0,1,0,0,0,"jeunesse",39,2
2,60,6,1,66,0,1,0,0,0,0,0,0,0,0,0,0,,66,2
2,60,3,1,83,1,0,0,0,0,0,0,0,0,0,0,0,,83,2
2,60,2,1,77,2,1,0,0,0,0,0,0,0,0,0,0,,77,2
1,61,6,1,70,0,1,0,0,0,0,0,0,0,0,0,0,,13,4
1,61,5,1,59,0,1,0,0,0,0,0,0,0,0,0,0,,10,5
1,61,2,1,57,0,0,0,0,0,0,1,0,0,0,0,0,,57,2
1,61,4,2,38,0,0,0,0,0,0,0,0,0,1,0,0,,11,5
1,61,3,2,67,0,0,0,0,0,0,0,0,0,0,1,0,,15,2
1,61,1,1,73,1,0,0,0,0,0,0,0,0,0,0,0,,21,4
2,62,2,2,50,0,0,0,0,0,0,0,0,0,0,1,0,,7,3
2,62,8,2,69,0,0,0,0,0,0,0,0,1,0,0,0,"president dahira mouride",30,2
2,62,9,2,54,0,0,0,0,0,0,0,0,1,0,0,0,"membre association",20,1
2,62,7,1,67,0,0,0,0,0,0,1,0,0,0,0,0,,19,1
2,62,1,1,72,1,0,0,0,0,0,0,0,0,0,0,0,,28,5
2,62,10,2,62,0,0,0,0,0,0,0,0,1,0,0,0,"habitant",12,1
2,62,5,1,46,0,0,1,0,0,0,0,0,0,0,0,0,,16,5
2,62,4,1,65,0,0,1,0,0,0,0,0,0,0,0,0,,20,3
2,62,6,1,67,0,1,0,0,0,0,0,0,0,0,0,0,,30,1
2,62,3,1,47,0,0,0,1,0,0,0,0,0,0,0,0,,23,5
2,62,11,1,35,0,0,0,0,0,0,0,0,1,0,0,0,"president ASC",21,2
1,63,4,2,44,0,0,0,1,0,0,0,0,2,0,0,0,"relais commutaire",44,3
1,63,1,1,72,1,0,0,0,0,0,0,0,0,0,0,0,,72,3
1,63,3,2,57,0,0,0,2,0,0,0,0,0,0,1,0,,57,3
1,63,2,1,49,0,2,0,0,0,0,0,0,1,0,0,0,"Enseignant",49,5
1,63,5,1,42,0,0,0,0,0,0,0,0,1,0,0,0,"habitant",42,4
2,64,4,1,76,0,1,0,0,0,0,0,0,0,0,0,0,,76,1
2,64,8,1,63,0,1,0,0,0,0,0,0,0,0,0,0,,63,2
2,64,3,1,44,0,0,1,0,0,0,0,0,0,0,0,0,,44,4
2,64,11,1,71,0,1,0,0,0,0,0,0,0,0,0,0,,71,3
2,64,9,1,40,0,1,0,0,0,0,0,0,0,0,0,0,,40,2
2,64,7,1,62,0,1,0,0,0,0,0,0,0,0,0,0,,62,1
2,64,12,1,83,0,1,0,0,0,0,0,0,0,0,0,0,,83,1
2,64,10,1,67,0,1,0,0,0,0,0,0,0,0,0,0,,2,2
2,64,5,1,68,0,1,0,0,0,0,0,0,0,0,0,0,,68,1
2,64,6,1,61,0,0,0,1,0,0,0,0,0,0,0,0,,61,5
2,64,13,1,67,0,1,0,0,0,0,0,0,0,0,0,0,,67,1
2,64,1,1,82,1,0,0,0,0,0,0,0,0,0,0,0,,66,1
2,64,2,1,66,0,0,0,0,0,0,1,0,0,0,0,0,,66,2
1,65,1,1,71,1,0,0,0,0,0,0,0,0,0,0,0,,55,1
1,65,2,1,56,0,0,0,0,0,0,0,0,1,0,0,0,"bras droit du chef de quartier",39,1
1,65,3,1,26,0,0,0,0,0,0,0,0,1,0,0,0,"dirigent amicale des eleves et etudiants",26,5
1,65,4,1,57,0,0,0,0,0,0,1,0,0,0,0,0,,25,1
1,66,6,2,57,0,0,0,0,0,0,0,0,0,0,1,0,,57,1
1,66,1,1,80,1,0,0,0,0,0,0,0,0,0,0,0,,80,2
1,66,5,1,60,0,0,0,0,0,0,0,0,1,0,0,0,"representant imam",60,1
1,66,3,1,34,0,0,0,0,0,0,0,0,1,0,0,0,"representant des jeunes",34,5
1,66,4,2,60,0,1,0,0,0,0,0,0,0,0,0,0,,31,3
1,66,2,1,71,0,1,0,0,0,0,0,0,0,0,0,0,,71,2
2,67,15,1,61,0,1,0,0,0,0,0,0,0,0,0,0,,61,1
2,67,5,1,55,1,0,0,0,0,0,0,0,0,0,0,0,,14,3
2,67,11,2,42,0,0,0,0,0,0,0,0,1,0,0,0,"conseille municipale",42,3
2,67,10,1,36,0,0,0,0,0,0,0,0,1,0,0,0,"president asc",36,5
2,67,9,1,36,0,1,2,0,0,0,0,0,0,0,0,0,,36,5
2,67,4,1,77,1,0,0,0,0,0,0,0,0,0,0,0,,46,1
2,67,7,1,28,0,0,0,0,0,0,0,0,1,0,0,0,"membre asc",28,5
2,67,14,1,51,0,1,0,0,0,0,0,0,0,0,0,0,,51,2
2,67,6,1,59,0,1,0,0,0,0,0,0,0,0,0,0,,59,1
2,67,2,1,59,0,0,0,0,0,0,1,0,0,0,0,0,,59,1
2,67,13,1,20,0,0,0,0,0,0,0,0,1,0,0,0,"eleve habitant",20,4
2,67,8,1,42,0,1,0,0,0,0,0,0,0,0,0,0,,42,2
2,67,3,1,72,1,0,0,0,0,0,0,0,0,0,0,0,,49,1
2,67,1,1,54,1,0,0,0,0,0,0,0,0,0,0,0,,54,2
2,67,12,1,35,0,0,0,1,0,0,0,0,0,0,0,0,,35,5
1,68,5,1,66,0,2,0,0,0,0,1,0,0,0,0,0,,20,5
1,68,4,1,59,0,2,1,0,0,0,0,0,0,0,0,0,,27,5
1,68,3,1,57,0,0,1,0,0,0,0,0,2,0,0,0,"represent des jeunes",5,5
1,68,1,1,66,1,2,0,0,0,0,0,0,0,0,0,0,,20,5
1,68,2,2,58,0,0,0,0,0,0,0,0,0,0,1,0,,19,3
2,69,6,2,60,0,0,0,0,0,0,0,0,0,0,1,0,,22,3
2,69,8,2,48,0,0,0,0,0,0,0,0,1,0,0,0,"tresoriere GIE",26,3
2,69,7,2,69,0,0,1,0,0,0,0,0,0,0,0,0,,36,3
2,69,2,1,99,0,1,0,0,0,0,0,0,0,0,0,0,,18,3
2,69,9,2,54,0,0,1,0,0,0,0,0,0,0,0,0,,25,5
2,69,4,2,56,0,0,0,0,0,0,0,0,1,0,0,0,"agent monitrice",31,3
2,69,1,1,58,1,0,0,0,0,0,0,0,0,0,0,0,,58,4
2,69,5,1,64,0,1,0,0,0,0,0,0,0,0,0,0,,27,3
2,69,3,1,58,0,1,0,0,0,0,0,0,0,0,0,0,,54,5
1,70,2,1,70,0,1,0,0,0,0,2,0,0,0,0,0,,16,4
1,70,3,2,32,0,0,0,1,0,0,0,0,0,0,0,0,,28,5
1,70,1,1,63,1,2,0,0,0,0,0,0,0,0,0,0,,29,5
1,70,6,1,24,0,0,0,0,2,0,0,0,1,0,0,0,"represent des jeunes",24,5
1,70,4,2,49,0,1,0,0,0,0,0,0,2,0,0,0,"agent municipal",19,3
1,70,7,1,55,0,0,1,0,0,0,0,0,2,0,0,0,"DIRECTEUR D ECOLE",20,5
1,70,5,2,54,0,0,0,0,0,0,0,0,1,0,0,0,"agent de developpement communautaire",15,5
2,71,4,1,70,0,0,2,0,0,0,1,0,0,0,0,0,,16,5
2,71,1,1,78,1,0,0,0,0,0,0,0,0,0,0,0,,17,2
2,71,3,1,73,0,1,0,2,0,0,0,0,0,0,0,0,,15,3
2,71,2,2,69,0,0,1,0,0,0,0,0,0,0,2,0,,17,3
2,71,5,1,40,0,0,0,0,0,0,0,0,1,0,0,0,"president ASC",13,5
1,72,5,2,64,0,0,0,0,0,0,0,0,1,0,0,0,"maman des femmes et tres solicitèes",10,2
1,72,3,1,40,0,1,0,0,0,0,0,0,0,0,0,0,,10,2
1,72,2,1,42,0,0,1,0,0,0,0,0,0,0,0,0,,8,5
1,72,4,2,40,0,0,0,0,0,0,0,0,0,0,1,0,,15,3
1,72,1,1,58,1,0,0,0,0,0,0,0,0,0,0,0,,15,2
1,72,6,1,71,0,1,0,0,0,0,0,0,0,0,0,0,,10,1
2,73,7,1,58,0,2,1,0,0,0,0,0,0,0,0,0,,7,5
2,73,6,2,55,0,0,0,0,0,0,0,0,1,0,0,0,"relais communautaire",11,1
2,73,4,1,61,0,0,1,0,0,0,0,0,0,0,0,0,,12,4
2,73,5,2,38,0,0,0,0,0,0,0,0,0,0,1,0,,12,3
2,73,1,1,70,1,0,0,0,0,0,0,0,0,0,0,0,,10,3
2,73,3,1,69,0,1,0,0,0,0,0,0,0,0,0,0,,17,1
2,73,2,1,40,0,0,0,0,0,0,1,0,0,0,0,0,,14,1
1,74,2,2,60,0,0,0,0,0,0,0,0,0,0,1,0,,35,1
1,74,4,1,76,0,2,0,0,0,0,0,0,1,0,0,0,"adjoint chef de quartier",40,1
1,74,3,1,70,0,0,0,0,0,0,1,0,0,0,0,0,,23,1
1,74,6,2,48,0,0,0,0,0,0,0,0,1,0,0,0,"REPRESENTANT",21,1
1,74,5,2,23,0,0,0,0,0,0,0,0,1,0,0,0,"la jeunesse",23,3
1,74,1,1,61,1,0,0,0,0,0,0,0,0,0,0,0,,35,2
2,75,6,2,60,0,0,0,0,0,0,0,0,0,0,1,0,,7,1
2,75,3,1,34,0,0,1,0,0,0,0,0,0,0,0,0,,11,5
2,75,2,1,45,0,1,0,0,0,0,0,0,2,0,0,0,"Politicien",22,3
2,75,1,1,66,1,0,0,0,0,0,0,0,0,0,0,0,,20,1
2,75,5,1,27,0,0,0,0,0,0,0,0,1,0,0,0,"VICE PRESIDEDNT ASC",22,1
2,75,4,1,61,0,0,0,0,0,0,1,0,0,0,0,0,,11,1
2,76,1,1,57,0,0,0,0,0,0,0,0,1,0,0,0,"habitant de premiere heure",9,2
2,76,2,1,30,0,0,0,0,0,0,0,0,1,0,0,0,"fils du chef de quartier",5,5
2,76,3,2,65,0,2,0,0,0,0,0,0,0,0,1,0,,6,3
1,77,3,2,53,0,0,0,1,0,0,0,0,0,0,0,0,,31,3
1,77,4,2,45,0,0,0,0,0,0,0,0,1,0,0,0,"PRESIDENTE  CONSEILLE DE QUARTIER  DE FASS",15,5
1,77,1,1,62,1,2,0,0,0,0,0,0,0,0,0,0,,25,3
1,77,2,2,66,0,0,0,2,0,0,0,0,0,0,1,0,,30,3
2,78,1,1,79,0,1,0,0,0,0,0,0,2,0,0,0,"adjoint du chef de quartier",35,1
2,78,3,1,38,0,0,2,0,0,0,0,0,1,0,0,0,"president conseil de quartier",27,5
2,78,5,1,89,0,0,0,0,0,0,1,0,0,0,0,0,,32,1
2,78,4,1,77,0,1,0,0,0,0,0,0,0,0,0,0,,20,1
2,78,2,2,45,0,0,0,2,0,0,0,0,1,0,0,0,"Relais communautaire",7,4
1,79,1,1,82,1,0,0,0,0,0,0,0,0,0,0,0,,50,5
1,79,2,1,61,0,1,0,0,0,0,0,0,2,0,0,0,"POLITICIEN",14,2
2,80,2,2,63,0,0,0,0,0,0,0,0,0,0,1,0,,27,3
2,80,4,1,30,0,0,0,0,0,0,0,0,1,0,0,0,"Secrétaire général de l'ASC",30,5
2,80,3,1,70,0,0,0,0,0,0,0,0,0,0,0,1,,27,1
2,80,1,1,83,1,0,0,0,0,0,0,0,0,0,0,0,,27,3
1,81,5,1,50,0,0,0,0,0,0,1,0,0,0,0,0,,20,1
1,81,3,1,80,0,1,0,0,0,0,0,0,0,0,0,0,,13,3
1,81,7,2,56,0,0,0,0,0,0,0,0,1,0,0,0,"Assistante Badien Gokh",27,1
1,81,10,2,53,0,0,0,0,0,0,0,0,0,1,0,0,,12,2
1,81,1,1,65,1,2,0,0,0,0,0,0,0,0,0,0,,23,5
1,81,2,1,63,0,1,0,0,0,0,0,0,2,0,0,0,"Retraite adminitratif",15,4
1,81,6,2,45,0,0,0,0,0,0,0,0,0,1,0,0,,27,2
1,81,4,1,26,0,0,0,0,0,0,0,0,1,0,0,0,"Responsable des jeunes",14,2
1,81,8,2,64,0,0,0,0,0,0,0,0,0,2,1,0,,19,3
1,81,9,2,32,0,0,0,0,0,0,0,0,1,0,0,0,"Groupement des femmes",10,3
2,82,10,1,59,0,1,0,0,0,0,0,0,0,0,0,0,,39,2
2,82,7,1,36,0,0,0,0,0,0,0,0,1,0,0,0,"représentant des jeunes du quartier",36,4
2,82,4,1,71,0,1,0,0,0,0,0,0,0,0,0,0,,53,2
2,82,2,1,54,0,0,0,0,0,0,0,0,1,0,0,0,"adjoint chef de quartier",54,2
2,82,1,1,80,1,0,0,0,0,0,0,0,0,0,0,0,,53,1
2,82,8,2,48,0,0,0,0,0,0,0,0,0,0,1,0,,40,2
2,82,9,1,67,0,1,0,0,0,0,0,0,0,0,0,0,,34,2
2,82,3,1,38,0,0,0,0,0,0,1,0,0,0,0,0,,22,5
2,82,5,1,59,0,1,0,0,0,0,0,0,0,0,0,0,,39,2
1,83,3,1,37,0,0,1,0,0,0,0,0,0,0,0,0,,17,5
1,83,2,1,49,0,0,0,0,0,0,1,0,0,0,0,0,,15,1
1,83,4,2,43,0,0,0,0,0,0,0,0,0,0,1,0,,23,2
1,83,1,1,48,1,0,0,0,0,0,0,0,0,0,0,0,,37,2
2,84,3,1,66,0,1,0,0,0,0,0,0,0,0,0,0,,31,5
2,84,1,1,68,1,0,0,0,0,0,0,0,0,0,0,0,,29,5
2,84,2,1,67,0,0,0,0,0,0,1,0,2,0,0,0,"Imam",29,5
2,84,4,2,69,0,0,0,0,0,0,0,0,0,0,1,0,,32,4
1,85,7,2,46,0,0,0,2,0,0,0,0,0,0,1,0,,45,4
1,85,5,2,52,0,0,0,0,0,0,0,0,0,0,1,0,,45,3
1,85,2,2,34,0,0,0,0,0,0,0,0,0,1,0,0,,34,5
1,85,1,1,41,1,0,0,0,0,2,0,0,0,0,0,0,,32,5
1,85,3,1,59,0,0,1,0,0,0,0,0,0,0,0,0,,52,4
1,85,6,1,43,0,1,0,0,0,0,0,0,0,0,0,0,,43,4
1,85,4,1,70,0,1,0,0,0,0,0,0,0,0,0,0,,19,5
2,86,3,2,42,0,0,0,0,0,0,0,0,0,0,1,0,,42,1
2,86,1,1,73,1,0,0,0,0,0,0,0,0,0,0,0,,41,2
2,86,4,1,41,0,0,0,0,0,0,0,0,1,0,0,0,"représentant du président de l'ASC",41,5
2,86,5,2,58,0,0,0,0,0,0,0,0,0,0,1,0,,27,2
2,86,2,1,72,1,0,0,0,0,0,0,0,0,0,0,0,,42,4
1,87,6,1,30,0,0,0,0,0,0,0,0,1,0,0,0,"representant des jeunes",30,5
1,87,2,1,71,0,0,0,0,0,0,0,0,1,0,0,0,"imam",71,1
1,87,4,2,52,0,0,0,0,0,0,0,0,0,0,1,0,,25,3
1,87,5,2,69,0,0,0,0,0,0,0,0,1,0,0,0,"presidents was GPF DE THIONKESSIL",69,2
1,87,1,1,65,1,0,0,0,0,0,0,0,0,0,0,0,,65,4
1,87,3,1,67,0,1,0,0,0,0,0,0,0,0,0,0,,67,5
2,88,4,1,45,0,1,0,0,0,0,0,0,0,0,0,0,,45,1
2,88,1,1,65,1,0,0,0,0,0,0,0,0,0,0,0,,65,1
2,88,7,1,48,0,1,0,0,0,0,0,0,0,0,0,0,,25,2
2,88,3,1,61,0,0,0,0,0,0,0,0,1,0,0,0,"imam",18,3
2,88,8,2,45,0,0,0,0,0,0,0,0,0,0,1,0,,45,1
2,88,6,1,37,0,0,0,0,0,0,0,0,1,0,0,0,"enseignant",37,5
2,88,5,1,64,0,1,0,0,0,0,0,0,0,0,0,0,,40,2
2,88,2,1,30,0,0,0,0,0,0,0,0,1,0,0,0,"représentant des jeunes",30,4
2,90,3,1,70,0,1,0,0,0,0,0,0,0,0,0,0,,70,2
2,90,12,1,75,0,1,0,0,0,0,0,0,0,0,0,0,,75,2
2,90,4,2,52,0,0,0,0,0,0,0,0,1,0,0,0,"présidente GPF",52,1
2,90,8,1,50,0,0,0,0,0,0,0,0,1,0,0,0,"président de la jeunesse",50,5
2,90,10,1,67,0,1,0,0,0,0,0,0,0,0,0,0,,67,2
2,90,7,1,69,0,1,0,0,0,0,0,0,0,0,0,0,,69,2
2,90,9,1,79,0,0,0,0,0,0,1,0,0,0,0,0,,79,1
2,90,2,1,83,0,1,0,0,0,0,0,0,0,0,0,0,,83,2
2,90,13,1,71,0,1,0,0,0,0,0,0,0,0,0,0,,71,2
2,90,1,1,57,1,0,0,0,0,0,0,0,0,0,0,0,,57,4
2,90,11,1,55,0,1,0,0,0,0,0,0,0,0,0,0,,55,2
2,90,6,1,63,0,0,0,0,0,0,0,0,1,0,0,0,"imam",63,2
2,90,5,2,63,0,0,0,0,0,0,0,0,0,0,1,0,,10,2
1,91,1,1,72,1,0,0,0,0,0,0,0,0,0,0,0,,72,1
1,91,7,1,40,0,0,0,1,0,0,0,0,0,0,0,0,,7,5
1,91,6,1,38,0,0,0,0,0,0,0,0,1,0,0,0,"Président Association",38,4
1,91,5,1,36,0,0,0,0,0,1,0,0,0,0,0,0,,36,3
1,91,3,1,38,0,0,0,0,0,0,0,0,1,0,0,0,"Représentant Association sportive",38,3
1,91,2,1,68,0,1,0,0,0,0,0,0,0,0,0,0,,68,1
1,91,4,1,64,0,1,0,0,0,0,0,0,0,0,0,0,,64,3
2,92,4,2,45,0,0,0,0,0,0,0,0,0,0,1,0,,45,2
2,92,1,1,64,1,0,0,0,0,0,0,0,0,0,0,0,,64,5
2,92,9,1,73,0,0,0,0,0,0,0,0,1,0,0,0,"imam",73,2
2,92,3,1,60,0,1,0,0,0,0,0,0,0,0,0,0,,60,5
2,92,8,1,59,0,0,0,0,0,0,0,0,1,0,0,0,"Président CGE",59,5
2,92,6,1,47,0,0,0,0,2,0,0,0,1,0,0,0,"représentant des jeunes",47,4
2,92,7,1,47,0,0,0,0,0,0,0,0,1,0,0,0,"coordonnateur des CLPA(pêche )",45,3
2,92,5,1,60,0,1,0,0,0,0,0,0,0,0,0,0,,60,2
2,92,2,2,63,0,0,0,0,0,0,0,0,1,0,0,0,"présidente groupement féminin",63,1
1,93,1,1,71,1,0,0,0,0,0,0,0,0,0,0,0,,71,1
1,93,4,1,41,0,0,1,0,0,0,0,0,0,0,0,0,,41,4
1,93,3,1,32,0,0,0,0,1,0,0,0,0,0,0,0,,32,4
1,93,5,2,40,0,1,0,0,0,0,0,0,0,0,0,0,,40,1
1,93,6,2,31,0,0,0,0,0,0,0,0,1,0,0,0,"présidente groupement féminin",31,4
1,93,2,1,38,0,0,0,0,0,0,0,0,1,0,0,0,"Agent municipal",38,2
2,94,2,1,65,0,1,0,0,0,0,0,0,0,0,0,0,,41,1
2,94,1,1,52,1,0,0,0,0,0,0,0,0,0,0,0,,42,3
2,94,4,1,64,0,1,0,0,0,0,2,0,0,0,0,0,,41,2
2,94,3,2,55,0,0,0,0,0,0,0,0,1,0,0,0,"groupement feminin",30,3
2,94,6,1,48,0,1,0,0,0,0,0,0,0,0,0,0,,35,2
2,94,5,1,64,0,1,0,0,0,0,0,0,0,0,0,0,,43,1
1,95,2,1,77,0,1,0,0,0,0,0,0,0,0,0,0,,6,1
1,95,10,1,54,0,0,0,0,0,0,0,0,0,0,1,0,,12,2
1,95,9,1,29,0,0,1,0,0,0,0,0,0,0,0,0,,7,5
1,95,6,1,45,0,0,0,0,0,0,0,0,1,0,0,0,"Représentant Association",4,4
1,95,7,1,52,0,1,0,0,0,0,0,0,0,0,0,0,,8,3
1,95,5,1,51,0,0,1,0,0,0,0,0,0,0,0,0,,11,5
1,95,3,1,54,0,0,1,0,0,0,0,0,0,0,0,0,,11,5
1,95,1,1,46,1,0,0,0,0,0,0,0,0,0,0,0,,18,3
1,95,4,2,39,0,0,0,0,0,0,0,0,1,0,0,0,"Représentante groupement des femmes",13,3
1,95,8,1,27,0,0,0,0,0,0,0,0,1,0,0,0,"représentant association sportive",12,5
2,96,2,1,70,0,1,0,0,0,0,0,0,0,0,0,0,,70,4
2,96,1,1,42,1,0,0,0,0,0,0,0,0,0,0,0,,42,4
2,96,3,1,60,0,0,0,0,0,0,1,0,0,0,0,0,,60,1
2,96,7,1,70,0,1,0,0,0,0,0,0,0,0,0,0,,70,1
2,96,6,1,63,0,1,0,0,0,0,0,0,0,0,0,0,,63,1
2,96,8,1,59,0,0,0,0,0,0,0,0,1,0,0,0,"présidente groupement féminin",59,1
2,96,4,2,53,0,0,0,0,0,0,0,0,0,0,1,0,,53,2
2,96,5,1,35,0,0,0,0,0,0,0,0,1,0,0,0,"président de la jeunesse",35,5
1,97,5,1,38,0,0,0,0,0,0,0,0,1,0,0,0,"representant des jeunes",38,5
1,97,4,1,78,0,1,0,0,0,0,0,0,0,0,0,0,,78,1
1,97,2,1,69,0,1,0,0,0,0,0,0,0,0,0,0,,69,2
1,97,3,1,58,0,0,0,0,0,0,0,0,1,0,0,0,"adjoint chef de quartier",58,1
1,97,7,1,85,0,0,0,0,0,0,0,1,0,0,0,0,,85,1
1,97,9,1,40,0,1,0,0,0,0,0,0,0,0,0,0,,40,1
1,97,8,1,24,0,0,0,0,0,0,0,0,1,0,0,0,"representant jeunes",24,5
1,97,11,1,69,0,0,0,0,0,0,0,0,1,0,0,0,"representant chef de village",69,3
1,97,1,1,80,1,0,0,0,0,0,0,0,0,0,0,0,,80,1
1,97,6,1,61,0,1,0,0,0,0,0,0,0,0,0,0,,61,1
1,97,10,1,43,0,0,0,0,0,0,0,0,1,0,0,0,"imam",43,5
2,98,5,2,50,0,0,0,0,0,0,0,0,0,0,1,0,,50,3
2,98,4,1,60,0,0,0,0,0,0,0,0,1,0,0,0,"imam",60,1
2,98,2,1,43,0,1,0,0,0,0,0,0,0,0,0,0,,43,4
2,98,3,1,60,0,1,0,0,0,0,0,0,0,0,0,0,,55,1
2,98,1,1,75,1,0,0,0,0,0,0,0,0,0,0,0,,45,4
2,98,6,2,49,0,0,0,0,0,0,0,0,1,0,0,0,"présidente groupement féminin",49,2
1,99,7,1,52,0,1,0,0,0,0,0,0,0,0,0,0,,52,2
1,99,2,1,55,0,1,0,0,0,0,0,0,0,0,0,0,,55,4
1,99,3,2,34,0,0,0,0,0,0,0,0,0,0,1,0,,34,3
1,99,5,1,40,0,0,1,0,0,0,0,0,2,0,0,0,"representant des jeunes",40,5
1,99,6,2,38,0,0,0,0,0,0,0,0,1,0,0,0,"representant des femmes",38,3
1,99,4,1,50,0,0,0,0,0,0,0,0,1,0,0,0,"imam",50,1
1,99,1,1,48,1,0,0,0,0,0,0,0,0,0,0,0,,48,1
2,100,12,1,54,0,1,0,0,0,0,0,0,0,0,0,0,,54,2
2,100,2,1,67,0,1,0,0,0,0,0,0,0,0,0,0,,67,2
2,100,14,1,47,0,1,0,0,0,0,0,0,0,0,0,0,,47,5
2,100,7,1,54,0,1,0,0,0,0,0,0,0,0,0,0,,54,2
2,100,1,1,56,1,0,0,0,0,0,0,0,0,0,0,0,,56,1
2,100,5,1,60,0,1,0,0,0,0,0,0,0,0,0,0,,60,1
2,100,6,1,55,0,1,0,0,0,0,0,0,0,0,0,0,,55,2
2,100,3,1,50,0,1,0,0,0,0,0,0,0,0,0,0,,50,2
2,100,11,1,29,0,0,0,0,0,0,0,0,1,0,0,0,"représentant des jeunes",29,5
2,100,8,2,72,0,0,0,0,0,0,0,0,1,0,0,0,"présidente groupement féminin",72,1
2,100,4,1,77,0,1,0,0,0,0,0,0,0,0,0,0,,77,1
2,100,13,1,53,0,0,0,0,0,0,0,0,1,0,0,0,"imam",53,2
2,100,10,1,40,0,1,0,0,0,0,0,0,0,0,0,0,,40,5
2,100,9,1,33,0,0,0,0,0,0,0,0,1,0,0,0,"représentant des jeunes",33,4
2,100,15,1,28,0,0,0,0,0,0,0,0,1,0,0,0,"étudiant",28,5
1,101,11,2,40,0,1,0,0,0,0,0,0,0,0,0,0,,13,1
1,101,10,2,59,0,1,0,0,0,0,0,0,0,0,0,0,,28,1
1,101,2,1,56,0,1,0,0,0,0,2,0,0,0,0,0,,15,1
1,101,13,2,28,0,1,0,0,0,0,0,0,0,0,0,0,,3,1
1,101,4,2,57,0,1,0,0,0,0,0,0,0,0,0,0,,15,1
1,101,6,2,50,0,1,0,0,0,0,0,0,0,0,0,0,,15,2
1,101,3,1,55,0,1,0,0,0,0,0,0,0,0,0,0,,35,3
1,101,1,1,56,1,0,0,0,0,0,0,0,0,0,0,0,,42,2
1,101,5,1,41,0,1,0,0,0,0,0,0,0,0,0,0,,10,1
1,101,9,1,50,0,2,0,0,0,0,1,0,0,0,0,0,,12,4
1,101,12,1,30,0,1,0,0,0,0,0,0,0,0,0,0,,4,5
1,101,8,2,44,0,1,0,0,0,0,0,0,0,0,0,0,,15,3
1,101,7,1,30,0,1,0,0,0,0,0,0,2,0,0,0,"PRESIDENT ASC",14,4
2,102,6,1,40,0,0,0,0,0,0,0,0,0,1,0,0,,40,3
